technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc,physiographic_region_area,physiographic_region_perimeter,physiographic_region_physiodd_,physiographic_region_physiodd_i,physiographic_region_fcode,physiographic_region_fencode,physiographic_region_division,physiographic_region_province,physiographic_region_section,physiographic_region_provcode,num_seen_cells,cell_tower_distance
4G_LTE,-82,2147483647,-82,-15,-53,2147483647,58,1175,167,2,2147483647,2147483647,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676142285,1136.353621546,2024-08-26 08:42:22.285000,-86.3033594,36.1823083,146.364801936446,471890308001000,TN,47189030800.0,172943242.0,471890308001000.0,15830.0,47189.0,Wilson County,,9.0,0.973,4.2,304.0,26.0,113.0,11c,interior_plains,interior_low_plateaus,nashville_basin,11.0,1.0,
4G_LTE,-87,2147483647,-87,-13,-53,2147483647,53,66686,292,2,41853463,8852,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676,471890308001000,TN,47189030800.0,172943242.0,471890308001000.0,15830.0,47189.0,Wilson County,,9.0,0.973,4.2,304.0,26.0,113.0,11c,interior_plains,interior_low_plateaus,nashville_basin,11.0,8.0,
4G_LTE,-88,2147483647,-88,-15,-61,2147483647,52,66686,149,2,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676,471890308001000,TN,47189030800.0,172943242.0,471890308001000.0,15830.0,47189.0,Wilson County,,9.0,0.973,4.2,304.0,26.0,113.0,11c,interior_plains,interior_low_plateaus,nashville_basin,11.0,8.0,
4G_LTE,-86,2147483647,-86,-16,-59,2147483647,54,900,65,2,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676,471890308001000,TN,47189030800.0,172943242.0,471890308001000.0,15830.0,47189.0,Wilson County,,9.0,0.973,4.2,304.0,26.0,113.0,11c,interior_plains,interior_low_plateaus,nashville_basin,11.0,8.0,
4G_LTE,-89,2147483647,-89,-16,-59,2147483647,51,900,16,2,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676,471890308001000,TN,47189030800.0,172943242.0,471890308001000.0,15830.0,47189.0,Wilson County,,9.0,0.973,4.2,304.0,26.0,113.0,11c,interior_plains,interior_low_plateaus,nashville_basin,11.0,8.0,
4G_LTE,-82,2147483647,-82,-15,-53,2147483647,58,1175,167,2,2147483647,2147483647,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676,471890308001000,TN,47189030800.0,172943242.0,471890308001000.0,15830.0,47189.0,Wilson County,,9.0,0.973,4.2,304.0,26.0,113.0,11c,interior_plains,interior_low_plateaus,nashville_basin,11.0,8.0,
4G_LTE,-75,2147483647,-75,-11,-53,2147483647,65,1175,385,2,2147483647,2147483647,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676,471890308001000,TN,47189030800.0,172943242.0,471890308001000.0,15830.0,47189.0,Wilson County,,9.0,0.973,4.2,304.0,26.0,113.0,11c,interior_plains,interior_low_plateaus,nashville_basin,11.0,8.0,
4G_LTE,-76,2147483647,-76,-15,-53,2147483647,64,5330,212,2,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676,471890308001000,TN,47189030800.0,172943242.0,471890308001000.0,15830.0,47189.0,Wilson County,,9.0,0.973,4.2,304.0,26.0,113.0,11c,interior_plains,interior_low_plateaus,nashville_basin,11.0,8.0,
4G_LTE,-76,2147483647,-76,-13,-53,2147483647,64,5330,64,2,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724676143289,1137.358009254,2024-08-26 08:42:23.289000,-86.30195358230563,36.18226816327078,147.02171436575676,471890308001000,TN,47189030800.0,172943242.0,471890308001000.0,15830.0,47189.0,Wilson County,,9.0,0.973,4.2,304.0,26.0,113.0,11c,interior_plains,interior_low_plateaus,nashville_basin,11.0,8.0,
4G_LTE,-84,2147483647,-84,-16,-57,2147483647,56,5330,64,1,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724676144292,1138.360723784,2024-08-26 08:42:24.292000,-86.30052930437891,36.18222749949359,147.68725291787663,471890308001000,TN,47189030800.0,172943242.0,471890308001000.0,15830.0,47189.0,Wilson County,,9.0,0.973,4.2,304.0,26.0,113.0,11c,interior_plains,interior_low_plateaus,nashville_basin,11.0,9.0,
