technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc,physiographic_region_area,physiographic_region_perimeter,physiographic_region_physiodd_,physiographic_region_physiodd_i,physiographic_region_fcode,physiographic_region_fencode,physiographic_region_division,physiographic_region_province,physiographic_region_section,physiographic_region_provcode,num_seen_cells,cell_tower_distance
4G_LTE,-95,2147483647,-95,-15,-67,2147483647,45,9820,448,3,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724344998628,11540.271422473,2024-08-22 12:43:18.628000,-99.0801542,34.1024164,341.566970174915,484879503002109,TX,48487950300,2418817339,484879503002109,114481,48487,Wilbarger County,2.29,6,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,1.0,
4G_LTE,-96,2147483647,-96,-19,-69,2147483647,44,66761,290,3,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724344999629,11541.271499243,2024-08-22 12:43:19.629000,-99.07988902054498,34.10229516914261,341.2421142017874,484879503002109,TX,48487950300,2418817339,484879503002109,114481,48487,Wilbarger County,2.29,6,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,9.0,
4G_LTE,-89,2147483647,-89,-8,-59,2147483647,51,1100,289,3,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724344999629,11541.271499243,2024-08-22 12:43:19.629000,-99.0801542,34.1024164,341.566970174915,484879503002109,TX,48487950300,2418817339,484879503002109,114481,48487,Wilbarger County,2.29,6,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,9.0,
4G_LTE,-92,2147483647,-92,-11,-73,2147483647,48,66761,406,3,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724344999629,11541.271499243,2024-08-22 12:43:19.629000,-99.0801542,34.1024164,341.566970174915,484879503002109,TX,48487950300,2418817339,484879503002109,114481,48487,Wilbarger County,2.29,6,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,9.0,
4G_LTE,-98,2147483647,-98,-17,-67,2147483647,42,9820,107,3,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724344999629,11541.271499243,2024-08-22 12:43:19.629000,-99.0801542,34.1024164,341.566970174915,484879503002109,TX,48487950300,2418817339,484879503002109,114481,48487,Wilbarger County,2.29,6,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,9.0,
4G_LTE,-97,2147483647,-97,-17,-65,2147483647,43,9820,113,3,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724344999629,11541.271499243,2024-08-22 12:43:19.629000,-99.0801542,34.1024164,341.566970174915,484879503002109,TX,48487950300,2418817339,484879503002109,114481,48487,Wilbarger County,2.29,6,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,9.0,
4G_LTE,-85,2147483647,-85,-12,-55,2147483647,55,9820,213,3,133205910,28171,4,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",310,410,1,1724344999629,11541.271499243,2024-08-22 12:43:19.629000,-99.0801542,34.1024164,341.566970174915,484879503002109,TX,48487950300,2418817339,484879503002109,114481,48487,Wilbarger County,2.29,6,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,9.0,
4G_LTE,-94,2147483647,-94,-16,-65,2147483647,46,9820,448,3,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724344999629,11541.271499243,2024-08-22 12:43:19.629000,-99.0801542,34.1024164,341.566970174915,484879503002109,TX,48487950300,2418817339,484879503002109,114481,48487,Wilbarger County,2.29,6,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,9.0,
4G_LTE,-81,2147483647,-81,-11,-59,2147483647,59,5145,325,3,2147483647,2147483647,4,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724344999629,11541.271499243,2024-08-22 12:43:19.629000,-99.0801542,34.1024164,341.566970174915,484879503002109,TX,48487950300,2418817339,484879503002109,114481,48487,Wilbarger County,2.29,6,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,9.0,
4G_LTE,-87,2147483647,-87,-18,-59,2147483647,53,1100,194,3,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724344999629,11541.271499243,2024-08-22 12:43:19.629000,-99.0801542,34.1024164,341.566970174915,484879503002109,TX,48487950300,2418817339,484879503002109,114481,48487,Wilbarger County,2.29,6,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,9.0,
4G_LTE,-85,2147483647,-85,-12,-55,2147483647,55,9820,213,3,133205910,28171,4,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",310,410,1,1724344999629,11541.271499243,2024-08-22 12:43:19.629000,-99.0801542,34.1024164,341.566970174915,484879503002109,TX,48487950300,2418817339,484879503002109,114481,48487,Wilbarger County,2.29,6,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,9.0,
4G_LTE,-96,2147483647,-96,-19,-69,2147483647,44,66761,290,3,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724344999629,11541.271499243,2024-08-22 12:43:19.629000,-99.0801542,34.1024164,341.566970174915,484879503002109,TX,48487950300,2418817339,484879503002109,114481,48487,Wilbarger County,2.29,6,28.887,27.428,229.0,20.0,126.0,12f,interior_plains,central_lowland,osage_plains,12.0,9.0,
