technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc,physiographic_region_area,physiographic_region_perimeter,physiographic_region_physiodd_,physiographic_region_physiodd_i,physiographic_region_fcode,physiographic_region_fencode,physiographic_region_division,physiographic_region_province,physiographic_region_section,physiographic_region_provcode
4G_LTE,-102,2147483647,-102,-20,-69,2147483647,38,5110,446,7,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724687590165,12584.234347231,2024-08-26 11:53:10.165000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-91,2147483647,-91,-18,-63,2147483647,49,9820,65,7,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724687590165,12584.234347231,2024-08-26 11:53:10.165000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-98,2147483647,-98,-19,-67,2147483647,42,900,290,7,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724687590165,12584.234347231,2024-08-26 11:53:10.165000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-92,2147483647,-92,-18,-63,2147483647,48,67086,206,7,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724687591168,12585.237142959,2024-08-26 11:53:11.168000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-90,2147483647,-90,-17,-63,2147483647,50,67086,458,7,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724687591168,12585.237142959,2024-08-26 11:53:11.168000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-85,2147483647,-85,-12,-63,2147483647,55,67086,229,7,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724687591168,12585.237142959,2024-08-26 11:53:11.168000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-85,2147483647,-85,-13,-55,2147483647,55,9820,64,7,42053526,9095,4,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",310,410,1,1724687591168,12585.237142959,2024-08-26 11:53:11.168000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-86,2147483647,-86,-9,-65,2147483647,54,5110,220,7,2147483647,2147483647,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724687591168,12585.237142959,2024-08-26 11:53:11.168000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-91,2147483647,-91,-18,-63,2147483647,49,9820,65,7,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724687591168,12585.237142959,2024-08-26 11:53:11.168000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-102,2147483647,-102,-20,-69,2147483647,38,5110,446,7,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724687591168,12585.237142959,2024-08-26 11:53:11.168000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-98,2147483647,-98,-19,-67,2147483647,42,900,290,7,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724687591168,12585.237142959,2024-08-26 11:53:11.168000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-86,2147483647,-86,-11,-63,2147483647,54,900,436,7,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724687591168,12585.237142959,2024-08-26 11:53:11.168000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-87,2147483647,-87,-14,-55,2147483647,53,9820,64,7,42053526,9095,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",310,410,1,1724687592175,12586.244053949,2024-08-26 11:53:12.175000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-87,2147483647,-87,-18,-61,2147483647,53,9820,65,7,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724687592175,12586.244053949,2024-08-26 11:53:12.175000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-86,2147483647,-86,-11,-63,2147483647,54,900,436,7,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724687592175,12586.244053949,2024-08-26 11:53:12.175000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-94,2147483647,-94,-17,-63,2147483647,46,900,290,7,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724687592175,12586.244053949,2024-08-26 11:53:12.175000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-91,2147483647,-91,-10,-73,2147483647,49,5110,220,7,2147483647,2147483647,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724687592175,12586.244053949,2024-08-26 11:53:12.175000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-84,2147483647,-84,-11,-63,2147483647,56,67086,229,7,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724687592175,12586.244053949,2024-08-26 11:53:12.175000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-89,2147483647,-89,-15,-63,2147483647,51,67086,458,7,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724687592175,12586.244053949,2024-08-26 11:53:12.175000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-92,2147483647,-92,-19,-63,2147483647,48,67086,206,7,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724687592175,12586.244053949,2024-08-26 11:53:12.175000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-102,2147483647,-102,-20,-73,2147483647,38,5110,446,7,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724687592175,12586.244053949,2024-08-26 11:53:12.175000,-83.6050946,35.9812108,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-84,2147483647,-84,-11,-63,2147483647,56,67086,229,7,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724687593177,12587.246883948,2024-08-26 11:53:13.177000,-83.6050945010989,35.9812110967033,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-92,2147483647,-92,-19,-63,2147483647,48,67086,206,7,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724687593177,12587.246883948,2024-08-26 11:53:13.177000,-83.6050945010989,35.9812110967033,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-89,2147483647,-89,-15,-63,2147483647,51,67086,458,7,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724687593177,12587.246883948,2024-08-26 11:53:13.177000,-83.6050945010989,35.9812110967033,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-91,2147483647,-91,-10,-73,2147483647,49,5110,220,7,2147483647,2147483647,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724687593177,12587.246883948,2024-08-26 11:53:13.177000,-83.6050945010989,35.9812110967033,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-94,2147483647,-94,-17,-63,2147483647,46,900,290,7,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724687593177,12587.246883948,2024-08-26 11:53:13.177000,-83.6050945010989,35.9812110967033,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-86,2147483647,-86,-11,-63,2147483647,54,900,436,7,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724687593177,12587.246883948,2024-08-26 11:53:13.177000,-83.6050945010989,35.9812110967033,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-87,2147483647,-87,-14,-55,2147483647,53,9820,64,7,42053526,9095,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",310,410,1,1724687593177,12587.246883948,2024-08-26 11:53:13.177000,-83.6050945010989,35.9812110967033,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-102,2147483647,-102,-20,-73,2147483647,38,5110,446,7,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724687593177,12587.246883948,2024-08-26 11:53:13.177000,-83.6050945010989,35.9812110967033,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-87,2147483647,-87,-18,-61,2147483647,53,9820,65,7,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724687593177,12587.246883948,2024-08-26 11:53:13.177000,-83.6050945010989,35.9812110967033,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-86,2147483647,-86,-12,-55,2147483647,54,9820,64,7,42053526,9095,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",310,410,1,1724687594178,12588.24711749,2024-08-26 11:53:14.178000,-83.6050945,35.9812111,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-92,2147483647,-92,-19,-61,2147483647,48,9820,65,7,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724687594178,12588.24711749,2024-08-26 11:53:14.178000,-83.6050945,35.9812111,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-85,2147483647,-85,-9,-65,2147483647,55,900,436,7,2147483647,2147483647,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724687594178,12588.24711749,2024-08-26 11:53:14.178000,-83.6050945,35.9812111,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-100,2147483647,-100,-19,-67,2147483647,40,900,290,7,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724687594178,12588.24711749,2024-08-26 11:53:14.178000,-83.6050945,35.9812111,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-85,2147483647,-85,-10,-65,2147483647,55,5110,220,7,2147483647,2147483647,4,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724687594178,12588.24711749,2024-08-26 11:53:14.178000,-83.6050945,35.9812111,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-101,2147483647,-101,-18,-67,2147483647,39,5110,446,7,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724687594178,12588.24711749,2024-08-26 11:53:14.178000,-83.6050945,35.9812111,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-85,2147483647,-85,-10,-65,2147483647,55,67086,229,7,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724687594178,12588.24711749,2024-08-26 11:53:14.178000,-83.6050945,35.9812111,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-91,2147483647,-91,-15,-65,2147483647,49,67086,458,7,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724687594178,12588.24711749,2024-08-26 11:53:14.178000,-83.6050945,35.9812111,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-96,2147483647,-96,-18,-67,2147483647,44,67086,206,7,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724687594178,12588.24711749,2024-08-26 11:53:14.178000,-83.6050945,35.9812111,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
4G_LTE,-91,2147483647,-91,-15,-65,2147483647,49,67086,458,7,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724687595177,12589.246614625,2024-08-26 11:53:15.177000,-83.6050945,35.9812111,274.82869853214,471550801033000,TN,47155080103,31120264,471550801033000,1050375,47155,Sevier County,,6,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0
