technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc,physiographic_region_area,physiographic_region_perimeter,physiographic_region_physiodd_,physiographic_region_physiodd_i,physiographic_region_fcode,physiographic_region_fencode,physiographic_region_division,physiographic_region_province,physiographic_region_section,physiographic_region_provcode
4G_LTE,-108,2147483647,-108,-18,-79,2147483647,32,66486,259,33,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724244745379,1283.98508352,2024-08-21 08:52:25.379000,-108.0181142,36.677911,1652.06301898409,350450009001003.0,NM,35045000900.0,14777649.0,350450009001003.0,3565501.0,35045.0,San Juan County,318.45,9.0,9.438,14.677,287.0,25.0,214.0,21d,intermontane_plateaus,colorado_plateaus,navajo,21.0
4G_LTE,-99,2147483647,-99,-8,-73,2147483647,41,66486,260,33,120537880,33028,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724244745379,1283.98508352,2024-08-21 08:52:25.379000,-108.0181142,36.677911,1652.06301898409,350450009001003.0,NM,35045000900.0,14777649.0,350450009001003.0,3565501.0,35045.0,San Juan County,318.45,9.0,9.438,14.677,287.0,25.0,214.0,21d,intermontane_plateaus,colorado_plateaus,navajo,21.0
4G_LTE,-113,2147483647,-113,-16,-87,2147483647,27,66486,257,33,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724244746384,1284.988967531,2024-08-21 08:52:26.384000,-108.0178360073738,36.67796806708707,1651.2385924103935,350459432015004.0,NM,35045943201.0,4337543302.0,350459432015004.0,6020482.0,35045.0,San Juan County,3.26,9.0,9.438,14.677,287.0,25.0,214.0,21d,intermontane_plateaus,colorado_plateaus,navajo,21.0
4G_LTE,-107,2147483647,-107,-10,-81,2147483647,33,66486,260,33,120537880,33028,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724244746384,1284.988967531,2024-08-21 08:52:26.384000,-108.0181142,36.677911,1652.06301898409,350450009001003.0,NM,35045000900.0,14777649.0,350450009001003.0,3565501.0,35045.0,San Juan County,318.45,9.0,9.438,14.677,287.0,25.0,214.0,21d,intermontane_plateaus,colorado_plateaus,navajo,21.0
4G_LTE,-116,2147483647,-116,-18,-87,2147483647,24,66486,259,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724244746384,1284.988967531,2024-08-21 08:52:26.384000,-108.0181142,36.677911,1652.06301898409,350450009001003.0,NM,35045000900.0,14777649.0,350450009001003.0,3565501.0,35045.0,San Juan County,318.45,9.0,9.438,14.677,287.0,25.0,214.0,21d,intermontane_plateaus,colorado_plateaus,navajo,21.0
4G_LTE,-119,2147483647,-119,-20,-87,2147483647,21,66486,262,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724244746384,1284.988967531,2024-08-21 08:52:26.384000,-108.0181142,36.677911,1652.06301898409,350450009001003.0,NM,35045000900.0,14777649.0,350450009001003.0,3565501.0,35045.0,San Juan County,318.45,9.0,9.438,14.677,287.0,25.0,214.0,21d,intermontane_plateaus,colorado_plateaus,navajo,21.0
4G_LTE,-119,2147483647,-119,-20,-87,2147483647,21,66486,262,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724244746384,1284.988967531,2024-08-21 08:52:26.384000,-108.0181142,36.677911,1652.06301898409,350450009001003.0,NM,35045000900.0,14777649.0,350450009001003.0,3565501.0,35045.0,San Juan County,318.45,9.0,9.438,14.677,287.0,25.0,214.0,21d,intermontane_plateaus,colorado_plateaus,navajo,21.0
4G_LTE,-116,2147483647,-116,-18,-87,2147483647,24,66486,259,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724244746384,1284.988967531,2024-08-21 08:52:26.384000,-108.0181142,36.677911,1652.06301898409,350450009001003.0,NM,35045000900.0,14777649.0,350450009001003.0,3565501.0,35045.0,San Juan County,318.45,9.0,9.438,14.677,287.0,25.0,214.0,21d,intermontane_plateaus,colorado_plateaus,navajo,21.0
4G_LTE,-107,2147483647,-107,-10,-81,2147483647,33,66486,260,33,120537880,33028,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724244746384,1284.988967531,2024-08-21 08:52:26.384000,-108.0181142,36.677911,1652.06301898409,350450009001003.0,NM,35045000900.0,14777649.0,350450009001003.0,3565501.0,35045.0,San Juan County,318.45,9.0,9.438,14.677,287.0,25.0,214.0,21d,intermontane_plateaus,colorado_plateaus,navajo,21.0
4G_LTE,-113,2147483647,-113,-16,-87,2147483647,27,66486,257,33,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724244746384,1284.988967531,2024-08-21 08:52:26.384000,-108.0181142,36.677911,1652.06301898409,350450009001003.0,NM,35045000900.0,14777649.0,350450009001003.0,3565501.0,35045.0,San Juan County,318.45,9.0,9.438,14.677,287.0,25.0,214.0,21d,intermontane_plateaus,colorado_plateaus,navajo,21.0
