technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc,physiographic_region_area,physiographic_region_perimeter,physiographic_region_physiodd_,physiographic_region_physiodd_i,physiographic_region_fcode,physiographic_region_fencode,physiographic_region_division,physiographic_region_province,physiographic_region_section,physiographic_region_provcode
4G_LTE,-117,2147483647,-117,-14,-93,2147483647,23,5330,96,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428325344,9007.277962606,2024-08-23 11:52:05.344000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-112,2147483647,-112,-11,-91,2147483647,28,1025,83,25,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428325344,9007.277962606,2024-08-23 11:52:05.344000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-122,2147483647,-122,-19,-91,2147483647,18,1025,435,25,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428325344,9007.277962606,2024-08-23 11:52:05.344000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-113,2147483647,-113,-13,-91,2147483647,27,1025,88,25,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428325344,9007.277962606,2024-08-23 11:52:05.344000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-127,2147483647,-127,-20,-95,2147483647,13,66486,258,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428325344,9007.277962606,2024-08-23 11:52:05.344000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-116,2147483647,-116,-18,-87,2147483647,24,66486,21,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428325344,9007.277962606,2024-08-23 11:52:05.344000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-115,2147483647,-115,-12,-93,2147483647,25,66486,43,25,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428325344,9007.277962606,2024-08-23 11:52:05.344000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-115,2147483647,-115,-12,-93,2147483647,25,66486,64,25,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428325344,9007.277962606,2024-08-23 11:52:05.344000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-115,2147483647,-115,-12,-93,2147483647,25,66486,43,25,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428325344,9007.277962606,2024-08-23 11:52:05.344000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-120,2147483647,-120,-16,-97,2147483647,20,67086,232,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.53354093068783,33.147973985430625,104.99622990985227,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-117,2147483647,-117,-14,-93,2147483647,23,5330,96,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-116,2147483647,-116,-18,-89,2147483647,24,5330,38,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-122,2147483647,-122,-19,-93,2147483647,18,5330,186,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-116,2147483647,-116,-13,-93,2147483647,24,5330,175,25,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-112,2147483647,-112,-11,-91,2147483647,28,1025,83,25,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-115,2147483647,-115,-11,-85,2147483647,25,67086,25,25,135101007,26883,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-113,2147483647,-113,-13,-91,2147483647,27,1025,88,25,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
4G_LTE,-127,2147483647,-127,-20,-95,2147483647,13,66486,258,25,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428326346,9008.279336095,2024-08-23 11:52:06.346000,-95.5343797,33.1479788,105.837427001859,482239503022012,TX,48223950302,162311258,482239503022012,992914,48223,Hopkins County,59.62,5,35.04,50.273,322.0,342.0,36.0,3f,atlantic_plain,coastal_plain,west_gulf_coastal_plain,3.0
