technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name
4G_LTE,-114,2147483647,-114,-19,-85,2147483647,26,875,249,212,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-117,2147483647,-117,-19,-85,2147483647,23,875,24,212,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-115,2147483647,-115,-18,-85,2147483647,25,875,73,212,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-114,2147483647,-114,-19,-85,2147483647,26,875,249,212,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-115,2147483647,-115,-18,-85,2147483647,25,875,73,212,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-117,2147483647,-117,-19,-85,2147483647,23,875,24,212,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-117,2147483647,-117,-19,-85,2147483647,23,875,485,212,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-108,2147483647,-108,-14,-77,2147483647,32,875,484,212,123578889,33028,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-117,2147483647,-117,-19,-85,2147483647,23,875,485,212,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-115,2147483647,-115,-19,-87,2147483647,25,875,24,213,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213056959,27339.65987306,2024-08-21 00:04:16.959000,-109.5506083061284,36.93903274398047,1562.4960323459748,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-117,2147483647,-117,-19,-85,2147483647,23,875,73,213,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213056959,27339.65987306,2024-08-21 00:04:16.959000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-108,2147483647,-108,-14,-73,2147483647,32,875,484,213,123578889,33028,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724213056959,27339.65987306,2024-08-21 00:04:16.959000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-117,2147483647,-117,-19,-85,2147483647,23,875,73,213,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213056959,27339.65987306,2024-08-21 00:04:16.959000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-116,2147483647,-116,-17,-85,2147483647,24,875,485,213,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213056959,27339.65987306,2024-08-21 00:04:16.959000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-116,2147483647,-116,-17,-85,2147483647,24,875,485,213,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213056959,27339.65987306,2024-08-21 00:04:16.959000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-108,2147483647,-108,-14,-73,2147483647,32,875,484,213,123578889,33028,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724213056959,27339.65987306,2024-08-21 00:04:16.959000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-115,2147483647,-115,-19,-87,2147483647,25,875,24,213,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213056959,27339.65987306,2024-08-21 00:04:16.959000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-108,2147483647,-108,-14,-73,2147483647,32,875,484,213,123578889,33028,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724213057958,27340.659524102,2024-08-21 00:04:17.958000,-109.55053477807373,36.939059466129486,1562.6564923004455,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-115,2147483647,-115,-19,-87,2147483647,25,875,24,213,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213057958,27340.659524102,2024-08-21 00:04:17.958000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
4G_LTE,-117,2147483647,-117,-19,-85,2147483647,23,875,73,213,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213057958,27340.659524102,2024-08-21 00:04:17.958000,-109.55091,36.9389231,1561.83764711999,040019427002025,AZ,04001942700,2990141826,040019427002025,1682034,04001,Apache County
