technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name
4G_LTE,-111,2147483647,-111,-11,-91,2147483647,29,1175,341,27,42027989,8835,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724681682489,6676.55819063,2024-08-26 10:14:42.489000,-85.0160004944056,35.9806230027972,525.779796954183,470359704013029,TN,47035970401,17663778,470359704013029,60973,47035,Cumberland County
4G_LTE,-113,2147483647,-113,-12,-83,2147483647,27,1175,341,27,42027989,8835,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724681683493,6677.561893807,2024-08-26 10:14:43.493000,-85.0160005,35.980623,525.779796954183,470359704013029,TN,47035970401,17663778,470359704013029,60973,47035,Cumberland County
4G_LTE,-122,2147483647,-122,-18,-91,2147483647,18,1175,205,27,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724681683493,6677.561893807,2024-08-26 10:14:43.493000,-85.0160005,35.980623,525.779796954183,470359704013029,TN,47035970401,17663778,470359704013029,60973,47035,Cumberland County
4G_LTE,-113,2147483647,-113,-12,-83,2147483647,27,1175,341,27,42027989,8835,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724681684495,6678.565126098,2024-08-26 10:14:44.495000,-85.0160005,35.980623,525.779796954183,470359704013029,TN,47035970401,17663778,470359704013029,60973,47035,Cumberland County
4G_LTE,-122,2147483647,-122,-18,-91,2147483647,18,1175,205,27,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724681684495,6678.565126098,2024-08-26 10:14:44.495000,-85.0160005,35.980623,525.779796954183,470359704013029,TN,47035970401,17663778,470359704013029,60973,47035,Cumberland County
4G_LTE,-122,2147483647,-122,-18,-91,2147483647,18,1175,205,27,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724681685498,6679.566301566,2024-08-26 10:14:45.498000,-85.0160005,35.980623,525.779796954183,470359704013029,TN,47035970401,17663778,470359704013029,60973,47035,Cumberland County
4G_LTE,-113,2147483647,-113,-12,-83,2147483647,27,1175,341,27,42027989,8835,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724681685498,6679.566301566,2024-08-26 10:14:45.498000,-85.0160005,35.980623,525.779796954183,470359704013029,TN,47035970401,17663778,470359704013029,60973,47035,Cumberland County
4G_LTE,-109,2147483647,-109,-11,-81,2147483647,31,1175,341,27,42027989,8835,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724681686497,6680.566366097,2024-08-26 10:14:46.497000,-85.0160005,35.980623,525.779796954183,470359704013029,TN,47035970401,17663778,470359704013029,60973,47035,Cumberland County
4G_LTE,-121,2147483647,-121,-17,-93,2147483647,19,1175,205,27,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724681686497,6680.566366097,2024-08-26 10:14:46.497000,-85.0160005,35.980623,525.779796954183,470359704013029,TN,47035970401,17663778,470359704013029,60973,47035,Cumberland County
4G_LTE,-109,2147483647,-109,-11,-81,2147483647,31,1175,341,27,42027989,8835,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724681687499,6681.568191514,2024-08-26 10:14:47.499000,-85.0160005,35.980623,525.779796954183,470359704013029,TN,47035970401,17663778,470359704013029,60973,47035,Cumberland County
