technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc,physiographic_region_area,physiographic_region_perimeter,physiographic_region_physiodd_,physiographic_region_physiodd_i,physiographic_region_fcode,physiographic_region_fencode,physiographic_region_division,physiographic_region_province,physiographic_region_section,physiographic_region_provcode,elevation,distance_to_next_point_meters
4G_LTE,-89,2147483647,-89,-11,-59,2147483647,51,5110,247,7,41998096,9093,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724684294544,9288.614360311,2024-08-26 10:58:14.544000,-84.3862704,35.8665387,212.884664245012,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,240.9627227783203,0.0
4G_LTE,-92,2147483647,-92,-7,-75,2147483647,48,900,442,7,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724684294544,9288.614360311,2024-08-26 10:58:14.544000,-84.3862704,35.8665387,212.884664245012,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,240.9627227783203,30.677058642414394
4G_LTE,-92,2147483647,-92,-7,-75,2147483647,48,900,442,7,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724684295547,9289.616476404,2024-08-26 10:58:15.547000,-84.38598544232651,35.866689651817715,213.1804501102784,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,241.1614837646484,30.677058642414394
4G_LTE,-89,2147483647,-89,-11,-59,2147483647,51,5110,247,7,41998096,9093,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724684295547,9289.616476404,2024-08-26 10:58:15.547000,-84.3862704,35.8665387,212.884664245012,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,240.9627227783203,36.88832279499446
4G_LTE,-92,2147483647,-92,-9,-63,2147483647,48,5110,247,7,41998096,9093,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724684296552,9290.621259216,2024-08-26 10:58:16.552000,-84.38592774615613,35.86672021545087,213.24033869468707,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,241.0810394287109,36.88832279499446
4G_LTE,-95,2147483647,-95,-7,-75,2147483647,45,900,442,7,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724684296552,9290.621259216,2024-08-26 10:58:16.552000,-84.3862704,35.8665387,212.884664245012,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,240.9627227783203,45.95437156312023
4G_LTE,-92,2147483647,-92,-9,-63,2147483647,48,5110,247,7,41998096,9093,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724684297553,9291.62286906,2024-08-26 10:58:17.553000,-84.38584353198402,35.86676482657574,213.3277529462755,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,240.934814453125,45.95437156312023
4G_LTE,-95,2147483647,-95,-7,-75,2147483647,45,900,442,7,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724684297553,9291.62286906,2024-08-26 10:58:17.553000,-84.3862704,35.8665387,212.884664245012,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,240.9627227783203,61.25209841571207
4G_LTE,-102,2147483647,-102,-9,-69,2147483647,38,900,442,8,41998089,9093,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724684298554,9292.623300882,2024-08-26 10:58:18.554000,-84.38570143192284,35.86684010183424,213.47525271014803,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,240.7440338134766,61.25209841571207
4G_LTE,-103,2147483647,-103,-8,-85,2147483647,37,5330,145,8,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724684298554,9292.623300882,2024-08-26 10:58:18.554000,-84.3862704,35.8665387,212.884664245012,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,240.9627227783203,91.81701768808537
4G_LTE,-102,2147483647,-102,-9,-69,2147483647,38,900,442,8,41998089,9093,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724684299555,9293.62506083,2024-08-26 10:58:19.555000,-84.38541751515054,35.86699050225103,213.7699581207169,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,240.7126922607422,91.81701768808537
4G_LTE,-103,2147483647,-103,-8,-85,2147483647,37,5330,145,8,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724684299555,9293.62506083,2024-08-26 10:58:19.555000,-84.3862704,35.8665387,212.884664245012,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,240.9627227783203,184.00056759161217
4G_LTE,-106,2147483647,-106,-11,-85,2147483647,34,5330,145,8,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724684300560,9294.629472131,2024-08-26 10:58:20.560000,-84.38456122216981,35.86744410990566,214.6587896342868,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,240.7144012451172,0.0
4G_LTE,-102,2147483647,-102,-10,-71,2147483647,38,900,442,8,41998089,9093,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724684300560,9294.629472131,2024-08-26 10:58:20.560000,-84.38456122216981,35.86744410990566,214.6587896342868,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,240.7144012451172,0.0
4G_LTE,-111,2147483647,-111,-10,-93,2147483647,29,67086,49,8,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724684300560,9294.629472131,2024-08-26 10:58:20.560000,-84.38456122216981,35.86744410990566,214.6587896342868,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,240.7144012451172,0.0
4G_LTE,-115,2147483647,-115,-18,-85,2147483647,25,900,219,8,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724684300560,9294.629472131,2024-08-26 10:58:20.560000,-84.38456122216981,35.86744410990566,214.6587896342868,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,240.7144012451172,185.66675348476804
4G_LTE,-111,2147483647,-111,-10,-93,2147483647,29,67086,49,8,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724684301562,9295.631294631,2024-08-26 10:58:21.562000,-84.38283655330189,35.8683577259434,216.4489947098692,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,241.2509613037109,0.0
4G_LTE,-106,2147483647,-106,-11,-85,2147483647,34,5330,145,8,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724684301562,9295.631294631,2024-08-26 10:58:21.562000,-84.38283655330189,35.8683577259434,216.4489947098692,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,241.2509613037109,0.0
4G_LTE,-115,2147483647,-115,-18,-85,2147483647,25,900,219,8,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724684301562,9295.631294631,2024-08-26 10:58:21.562000,-84.38283655330189,35.8683577259434,216.4489947098692,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,241.2509613037109,0.0
4G_LTE,-102,2147483647,-102,-10,-71,2147483647,38,900,442,8,41998089,9093,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724684301562,9295.631294631,2024-08-26 10:58:21.562000,-84.38283655330189,35.8683577259434,216.4489947098692,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,241.2509613037109,23.16191492997557
4G_LTE,-106,2147483647,-106,-11,-73,2147483647,34,900,442,9,41998089,9093,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724684302564,9296.632801245,2024-08-26 10:58:22.564000,-84.3826214,35.8684717,216.672323686364,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,241.1856689453125,0.0
4G_LTE,-110,2147483647,-110,-10,-89,2147483647,30,67086,49,9,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724684302564,9296.632801245,2024-08-26 10:58:22.564000,-84.3826214,35.8684717,216.672323686364,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,241.1856689453125,0.0
4G_LTE,-103,2147483647,-103,-12,-79,2147483647,37,5330,145,9,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724684302564,9296.632801245,2024-08-26 10:58:22.564000,-84.3826214,35.8684717,216.672323686364,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,241.1856689453125,21.072725325843212
4G_LTE,-106,2147483647,-106,-11,-73,2147483647,34,900,442,9,41998089,9093,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724684303566,9297.635207912,2024-08-26 10:58:23.566000,-84.38242450804259,35.86857396010524,216.46557436528616,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,241.1314239501953,21.072725325843212
4G_LTE,-110,2147483647,-110,-10,-89,2147483647,30,67086,49,9,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724684303566,9297.635207912,2024-08-26 10:58:23.566000,-84.3826214,35.8684717,216.672323686364,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,241.1856689453125,0.0
4G_LTE,-103,2147483647,-103,-12,-79,2147483647,37,5330,145,9,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724684303566,9297.635207912,2024-08-26 10:58:23.566000,-84.3826214,35.8684717,216.672323686364,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,241.1856689453125,23.682498764877423
4G_LTE,-106,2147483647,-106,-10,-87,2147483647,34,5330,145,10,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724684304567,9298.636578224,2024-08-26 10:58:24.567000,-84.38240012374217,35.86858662462013,216.4399692688585,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,241.1162109375,23.682498764877423
4G_LTE,-107,2147483647,-107,-10,-75,2147483647,33,900,442,10,41998089,9093,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724684304567,9298.636578224,2024-08-26 10:58:24.567000,-84.3826214,35.8684717,216.672323686364,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,241.1856689453125,0.0
4G_LTE,-110,2147483647,-110,-11,-89,2147483647,30,67086,49,10,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724684304567,9298.636578224,2024-08-26 10:58:24.567000,-84.3826214,35.8684717,216.672323686364,471450302061020.0,TN,47145030206.0,76303430.0,471450302061020.0,27398.0,47145.0,Roane County,,2.0,4.41,16.55,298.0,305.0,61.0,6a,appalachian_highlands,valley_and_ridge,tennessee,6.0,241.1856689453125,27.114957114547156
